0.000000;-0.730045;-0.243451;-1.216759;-0.000001;0.973312
0.000000;-0.730071;-0.243493;-1.216768;-0.000012;0.973279
0.000000;-1.825155;-0.608925;-3.041132;0.000000;2.432104
0.000000;-1.825110;-0.608858;-3.041120;0.000020;2.432168
0.000000;-16.053165;-5.401491;-26.707546;-0.000082;21.306168
0.000000;-16.055470;-5.406098;-26.707333;-0.000450;21.301399
0.000000;-16.057432;-5.409349;-26.707603;-0.000273;21.298340
0.000000;-16.059299;-5.412531;-26.708027;-0.000182;21.295736
0.000000;-16.060539;-5.414738;-26.708248;-0.000206;21.293814
0.000000;-16.062571;-5.417917;-26.709063;-0.000466;21.291500
0.000000;-16.064837;-5.421961;-26.709244;-0.000700;21.287729
0.000000;-16.067137;-5.426146;-26.709579;-0.000716;21.283909
0.000000;-16.068331;-5.428116;-26.709888;-0.000822;21.282228
0.000000;-16.069818;-5.430676;-26.710360;-0.000852;21.280140
0.000000;-16.070127;-5.431049;-26.710569;-0.000917;21.280022
0.000000;-16.072817;-5.435857;-26.710911;-0.000969;21.275549
0.000000;-16.074173;-5.438211;-26.711252;-0.000960;21.273590
0.000000;-16.075073;-5.439601;-26.711695;-0.000988;21.272631
0.000000;-16.078917;-5.446846;-26.712046;-0.001191;21.265844
0.000000;-16.080198;-5.448984;-26.712523;-0.001184;21.264208
0.000000;-16.080669;-5.449378;-26.713005;-0.001343;21.264347
0.000000;-16.081528;-5.450843;-26.713274;-0.001351;21.263199
0.000000;-16.082026;-5.451286;-26.713785;-0.001228;21.263218
0.000000;-16.083025;-5.453368;-26.713690;-0.001057;21.261112
0.000000;-16.084326;-5.455498;-26.714117;-0.001166;21.259462
0.000000;-16.085901;-5.458580;-26.714283;-0.001254;21.256598
0.000000;-16.088177;-5.462676;-26.714697;-0.001107;21.253027
0.000000;-16.088774;-5.463574;-26.714975;-0.001146;21.252390
0.000000;-16.090914;-5.467752;-26.715065;-0.000929;21.248373
0.000000;-16.092424;-5.470278;-26.715548;-0.000632;21.246387
0.000000;-16.094694;-5.474511;-26.715824;-0.001208;21.242443
0.000000;-16.095869;-5.476534;-26.716158;-0.001429;21.240749
0.000000;-16.097490;-5.479399;-26.716599;-0.001590;21.238314
0.000000;-16.100769;-5.485486;-26.717010;-0.001548;21.232758
0.000000;-16.102835;-5.489259;-26.717442;-0.001045;21.229387
0.000000;-16.102791;-5.488842;-26.717768;-0.001019;21.230120
0.000000;-16.103811;-5.490314;-26.718325;-0.001002;21.229202
0.000000;-16.106348;-5.495115;-26.718618;-0.001065;21.224781
0.000000;-16.108681;-5.499811;-26.718531;-0.001094;21.220203
0.000000;-16.109697;-5.501121;-26.719275;-0.001149;21.219698
0.000000;-16.112211;-5.506155;-26.719227;-0.001021;21.214628
0.000000;-16.113077;-5.507342;-26.719847;-0.000834;21.214071
0.000000;-16.116314;-5.513535;-26.720026;-0.000721;21.208199
0.000000;-16.118063;-5.516298;-26.720707;-0.000430;21.206202
0.000000;-16.119753;-5.519264;-26.721191;-0.000073;21.203711
0.000000;-16.121044;-5.521804;-26.721159;-0.000404;21.201174
0.000000;-16.122066;-5.523460;-26.721640;-0.000557;21.200132
0.000000;-16.123363;-5.525608;-26.721981;-0.000754;21.198339
0.000000;-16.123680;-5.526528;-26.721737;-0.000593;21.197243
0.000000;-16.125349;-5.529569;-26.722021;-0.001044;21.194592
0.000000;-16.127018;-5.532529;-26.722435;-0.000866;21.191998
0.000000;-16.127790;-5.534477;-26.722054;-0.001318;21.189634
0.000000;-16.128124;-5.534860;-26.722332;-0.001211;21.189466
0.000000;-16.129007;-5.536177;-26.722738;-0.000655;21.188580
0.000000;-16.130589;-5.538749;-26.723343;-0.000897;21.186750
0.000000;-16.130878;-5.539064;-26.723656;-0.000872;21.186705
0.000000;-16.131077;-5.539016;-26.724098;-0.000712;21.187210
0.000000;-16.132830;-5.542147;-26.724495;-0.000589;21.184387
0.000000;-16.132875;-5.541792;-26.724911;-0.000355;21.185200
0.000000;-16.133005;-5.541999;-26.724993;-0.000058;21.184978
0.000000;-16.133503;-5.542616;-26.725296;-0.000195;21.184765
0.000000;-16.135378;-5.546216;-26.725422;-0.000177;21.181328
0.000000;-16.136137;-5.547409;-26.725777;-0.000315;21.180573
0.000000;-16.135990;-5.546875;-26.725931;0.000179;21.181292
0.000000;-16.136400;-5.547499;-26.726151;0.000356;21.180901
0.000000;-16.137640;-5.549624;-26.726501;0.000195;21.179180
0.000000;-16.137440;-5.549229;-26.726522;-0.000383;21.179504
0.000000;-16.138334;-5.550641;-26.726818;-0.000821;21.178606
0.000000;-16.138958;-5.551557;-26.727175;-0.000831;21.178003
0.000000;-16.140810;-5.554863;-26.727560;-0.000317;21.175087
0.000000;-16.142115;-5.557024;-26.727983;-0.000380;21.173351
0.000000;-16.142662;-5.557898;-26.728212;-0.000528;21.172714
0.000000;-16.143137;-5.558566;-26.728462;-0.000330;21.172331
0.000000;-16.144623;-5.561180;-26.728870;-0.000573;21.170208
0.000000;-16.144733;-5.561159;-26.729076;-0.000550;21.170437
